,title,rating,date,time,view,text,naver,photo
20326,만족,5점,2019-02-27,02:38:59,44,일단 하루씩 포장되어있어 너무 좋구요. 아직 몇일 안먹어서 잘 모르겠지만 꾸준히.먹으면 좋을것같아요,1,0
20327,보통,3점,2019-02-27,02:38:59,41,광고를 많이하길래 샀는데 효과는 아직 모르겠어요 전보다 화장실은 갈가는데 그외는 아직,1,0
20328,보통,3점,2019-02-27,02:38:59,49,피부좋아졋다는말 듣긴햇어염ㅋㅋ,1,0
20329,불만족,1점,2019-02-27,02:38:59,72,효과가 잇는지는 잘 모르겠어요~꾸준히 먹기는 햇지ㅏㄴ,1,0
20330,보통,3점,2019-02-27,02:38:59,63,유지하기 괜찮아요 재구매했어요,1,0
20331,보통,3점,2019-02-27,02:38:59,64,더찌지않아서 좋아요,1,0
20332,만족,5점,2019-02-27,02:38:04,53,좋습니다 좋아요 아직 큰 효과는 없지만,1,0
20333,만족,5점,2019-02-27,02:38:04,38,어머니가 좋아하셔서 기븐이 좋아요,1,0
20334,만족,5점,2019-02-27,02:38:04,59,좋아뉴 좋아 좋아 좋아,1,0
20335,만족,5점,2019-02-27,02:38:04,70,"항상 먹는 제품이에요...
비싼 편이지만, 챙겨먹기 간편하여 좋습니다.",1,0
20336,만족,5점,2019-02-27,02:38:04,59,일단... 좀 꾸준히 먹은 후 다시 후기 올리겟습니다 ㅋㅋ,1,0
20337,만족,5점,2019-02-27,02:38:04,19,콜라겐 먹은 후 피부 속에서부터 뭔가 촉촉해지고 탄력있는 느낌 받았고 눈양양제는 먹어보고 다시 후기 올릴게요!,1,0
20338,만족,5점,2019-02-27,02:38:04,12,배송도빠르고 아직 몇일 안먹어서 효과는 모르겟지만 좋다니까 일단 먹구이써요,1,0
20339,보통,3점,2019-02-27,02:37:17,10,아직 일주일이 안된거 같은데 좋네용,1,0
20340,만족,5점,2019-02-27,02:37:17,11,냉도 심하고 몸이 아플 때 마다 질염도 같이 동반해서   믿고 먹어보려합니다,1,0
20341,만족,5점,2019-02-27,02:36:03,8,믿고 먹는 위클리랩.,1,0
20342,만족,5점,2019-02-27,02:36:03,9,"큰효과는 모르겠는데 2주분 시켜서 먹고 있는데 피부에 좋타구 하니
재구매의사 있습니다용",1,0
20343,보통,3점,2019-02-27,02:34:21,19,아직모르겠지만 봐야겟죠,1,0
20344,만족,5점,2019-02-27,02:34:21,33,"건강해지고 있는거는 같은데
살은 ㅎㅎㅎ",1,0
20345,보통,3점,2019-02-27,02:34:21,20,"너무 오래 기다렸어요
주변친구들보니 2주먹고나니 효과가 티가 난다고 하는데
아직 일주일되서 더 먹어봐야겠어요",1,0
20346,만족,5점,2019-02-27,02:34:21,19,두번째 구매요. 확실히 얼굴도 윤기가.흐르는것 같아요,1,0
20347,만족,5점,2019-02-27,02:34:21,17,더먹어봐야 하지만 괜찮은거같아요,1,0
20348,만족,5점,2019-02-27,02:33:34,18,분비물이 줄어든 느낌입니다.!,1,0
20349,만족,5점,2019-02-27,02:33:34,20,몇달째먹고있어요 확실히 개선됨,1,0
20350,보통,3점,2019-02-27,02:32:09,28,먹어보고 다시 후기 남길게요,1,0
20351,보통,3점,2019-02-27,02:30:20,32,"두번째 구매
아직 효과는 잘 모르겠지만 믿고 다시 사봅니다.",1,0
20352,보통,3점,2019-02-27,02:30:20,38,후기보고구입햇어요~먹어보고효과잇음쭈욱먹을겁니다~~♥,1,0
20353,보통,3점,2019-02-27,02:30:20,36,분비물이줄었어용좋아요,1,0
20354,만족,5점,2019-02-27,02:30:20,28,"지금 회사라 사진 첨부는 어렵구요, 건강검진때 주요부위가 헐어서 안좋다고 해서 한번 믿고 구매했습니다. 저번주 금요일에 받자마자 먹기 시작했는데 지금 냉도 없어져서 잘 맞는것 같아요,,한 한달 먹어보고 산부인과가서 검사도 해보려고요 추후에 다시 후기 남길게요",1,0
20355,만족,5점,2019-02-27,02:30:20,26,피부가 좋아졌으습니당,1,0
20356,보통,3점,2019-02-27,02:29:46,22,아직 잘 모르겠지만 그래도 재구매예정입니다,1,0
20357,만족,5점,2019-02-27,02:28:47,30,배송도 엄청 빠르고 담금주 만들었는데 아직 맛 못봤지만 기대되요,1,0
20358,만족,5점,2019-02-27,02:28:47,52,하루에 한번만 먹어도 되어서 번거로움 덜어주니 좋아요 효과는 아직 먹은지 얼마 안돼서 잘 모르겠네요,1,0
20359,보통,3점,2019-02-27,02:26:13,42,기능성이다 보니 당장에는 어떤 효과인지는 모르겠으나 먹기편리하고 좋습니다.^^,1,0
20360,만족,5점,2019-02-27,02:26:13,34,먹기 편합니다 아직 효과는 보지못하고있지마누꾸준히 먹을게여,1,0
20361,보통,3점,2019-02-27,02:26:13,41,잘 받았고 아직 안먹어봐서 잘 모르겠음,1,0
20362,만족,5점,2019-02-27,02:26:13,68,"배송은 빠른 편이었고 지금 3일째 먹고 있는데 크게 효과가 있는건 아직 모르겠고, 어지러운 증상은 좀 덜한거 같아요^^
1주 먹어보고 효과 좋음 추가로 구매할 예정입니다.",1,0
20363,만족,5점,2019-02-27,02:25:42,34,먹고 부륵하지 않으며 좋습니다~,1,0
20364,보통,3점,2019-02-27,02:25:42,29,먹은지 며칠안된상태라 아직은 뭐라..좋은효과기대하며 열심히 챙겨먹을게요.,1,0
20365,보통,3점,2019-02-27,02:25:42,21,"배송도 빠르고 좋아요
일주일분씩 소포장 돼 있어서 넘 편하구요
며칠안돼서 효과는 말씀드릴수 없지만 한달복용후 후기 남길까 합니다",1,0
20366,만족,5점,2019-02-27,02:24:00,19,효과 좋아서 12주 또 재구매!!,1,0
20367,만족,5점,2019-02-27,02:24:00,15,효과 좋은거 같아요 안먹은날과먹은날이 구분돼요,1,0
20368,만족,5점,2019-02-27,02:21:46,23,"광고를 너무 하셔서....
효과가 있길 기대해봅니다",1,0
20369,불만족,1점,2019-02-27,02:21:46,32,광고가..광고빨..효과없음요,1,0
20370,보통,3점,2019-02-27,02:21:46,25,"잘모르겠어요
한달먹구 좋아지만 여긴대박나게죠??",1,0
20371,만족,5점,2019-02-27,02:21:46,36,매달 주문해서 먹고있어요 좋아요,1,0
20372,만족,5점,2019-02-26,11:15:16,53,잘 먹어 보겠습니다.,1,0
20373,만족,5점,2019-02-26,11:15:16,58,좋네요..ㅈ염에 효과있는거 같기도하고..,1,0
20374,만족,5점,2019-02-26,11:15:16,51,피부가 수분이 떨어진게 점점 나아지는 것 같네요,1,0
20375,만족,5점,2019-02-26,11:13:37,62,광고보고 구매했어요 꾸준히먹어보려구요,1,0
20376,만족,5점,2019-02-26,11:13:37,50,"트러블 하나 나지않고 건조함 역시 정말많이 좋아졌어요... 먹는 시간이 기다릴정도 ㅎㅎ 제발 구매하세요 저는 2주치 구매했는데 이제 한 달치 구매 각 ! 진짜로,,, 좋음여 속아본다 생각하고 구매해보세요..광고 같이 찬양하고 있지만 정말 제 돈 주고 사는 입장 ㅠㅠ 너무 좋아여",1,0
20377,보통,3점,2019-02-26,11:10:35,55,"좋은결과가 나오길 바랍니다
얼굴이 탱탱해지는건 기분탓일지",1,0
20378,보통,3점,2019-02-26,11:10:35,67,"일주일복용 좀더 복용해봐야 알것같지만
속은 편한듯하네요",1,0
20379,보통,3점,2019-02-26,11:10:35,72,"일주일복용 아직잘모르겠네요
한달은 복용해봐야 알수있을거같아요",1,0
20380,만족,5점,2019-02-26,11:10:35,53,몸이 피로하면 바로 염증이 생겨서 병원다니는게 너무 힘들었는데 3일먹었는데 괜찮아진것 같아요 ~ 몸에 무리가가지않는 성분이라면 최고입니당 ^^,1,0
20381,보통,3점,2019-02-26,11:10:35,54,"포장이 너무과한듯 쓰레기치우기귀찮.
하지만 신뢰감가는 포장이라 그건좋음",1,0
20382,만족,5점,2019-02-26,11:08:40,58,비타민먹기좋아요너무 ㅎㅎ,1,0
20383,만족,5점,2019-02-26,11:08:40,40,너무 좋아요~너무 좋아요~,1,0
20384,보통,3점,2019-02-26,11:07:42,58,광고보고 주문했는데 지금 3주째 먹고 있는데 솔직히 잘 모르겠네요,1,0
20385,만족,5점,2019-02-26,11:07:42,58,여자친구가 너무 좋아합니다,1,0
20386,만족,5점,2019-02-26,11:07:42,42,"D응가는 잘 나오는거 같아용, ㅎ 유산균하고 액티블리랑 같이 먹으니 더더욱 좋아용.ㅎ",1,0
20387,보통,3점,2019-02-26,11:04:11,35,3봉째~꾸준히 먹어봐야 알겠죠?ㅎ,1,0
20388,만족,5점,2019-02-26,11:01:19,41,좋은상품 좋은가격에 구매하게되서 좋네요,1,0
20389,보통,3점,2019-02-26,11:01:19,59,"한달동안 식단이나 운동없이 먹었는데 살이 빠지지는 않았지만 찌지도 않았어요,",1,0
20390,만족,5점,2019-02-26,11:01:19,53,먹기도 편하고 후대도 편하고 다른사람들이 다욧약인지ㅜ몰라요|~~~콜라겐하고 같이 저녁마다 복용했어요,1,0
20391,만족,5점,2019-02-26,11:01:19,36,휴대도 엄청 편하고 먹기도 엄청편하고 먹는동안. 피부에서 광이 났어요~ 또 주문해야해요,1,0
20392,보통,3점,2019-02-26,10:58:42,44,"과대포장인 것 같긴 한데, 평이 좋으니 저도 효과가 있길 기대합니다",1,0
20393,보통,3점,2019-02-26,10:58:42,51,"배송이 느렸어요ㅠㅠㅠ
좋다고 하니 꾸준히 먹어보려구요",1,0
20394,보통,3점,2019-02-26,10:58:42,41,아직 다 안먹어봐서 효과는 모르겟어요,1,0
20395,만족,5점,2019-02-26,10:58:07,37,꾸준히 잘챙겨먹어볼게요,1,0
20396,만족,5점,2019-02-26,10:55:26,41,만족합니다 만족합니다,1,0
20397,보통,3점,2019-02-26,10:55:26,63,"2번째 주문하고 먹고있습니다 
꾸준히 먹은뒤 몸이 가벼워 지고 싶어요^^",1,0
20398,만족,5점,2019-02-26,10:55:26,93,아침이 상쾌해요!!!!,1,0
20399,만족,5점,2019-02-26,10:55:26,47,하루에 먹는 양이 꼼꼼하게 잘 포장되어있고 자기 전에 먹고 일어나면 피부가 보들보들 쫀쫀한 느낌이 들어요! 더 먹어봐야 알겠지만 효과가 있는거 같아요 ㅎㅎ,1,0
20400,보통,3점,2019-02-26,10:47:45,40,한달 먹고 좋아서 3달치 구매했어요,1,0
20401,보통,3점,2019-02-26,10:47:45,22,기대하고 먹어볼게요 포장은 이쁘네요,1,0
20402,보통,3점,2019-02-26,10:47:45,19,아직 효과는 미비하지만 조금 더 먹어보려구요,1,0
20403,만족,5점,2019-02-26,10:47:45,13,꾸준히 먹어볼게요 기대되요 ㅎ,1,0
20404,만족,5점,2019-02-26,10:47:06,15,잘 맞아서 3번째 구매에요~,1,0
20405,보통,3점,2019-02-26,10:47:06,12,아직은 모르겠지만 효과좋기를 기대합니다.,1,0
20406,만족,5점,2019-02-26,10:47:06,13,후기가 워낙 좋아서 사봤어요. 효과 봤으면 좋겠네요ㅠㅠ,1,0
20407,보통,3점,2019-02-26,10:46:11,13,"배송은 매우 느렸어요 
효과는 더 먹어봐야알거같아요",1,0
20408,만족,5점,2019-02-26,10:44:55,17,조아요 또구매할게요,1,0
20409,만족,5점,2019-02-26,10:44:55,10,감사합니다 ! ^^,1,0
20410,만족,5점,2019-02-26,10:44:55,10,여성유산균이ㅜ좋다고해서 그매해 봤는데 아직 몇 일 안먹어서 잘 모르겠네오~더 구매해서 먹어볼 생각 입니다~,1,0
20411,만족,5점,2019-02-26,10:44:55,11,일주일분이라ㅜ아직 확실한 건 모르겠어요 더 구매해서 먹어봐야 겠어요~,1,0
20412,만족,5점,2019-02-26,10:44:55,11,먹기 시작했는데 왠지 좋을것같아요,1,0
20413,만족,5점,2019-02-26,10:43:49,15,배송빠르고 좋아요!,1,0
20414,만족,5점,2019-02-26,10:43:49,13,잘받았어요 아직 복용전이지만 좋아지길 기대해요,1,0
20415,보통,3점,2019-02-26,10:43:49,22,"젛아여 ㅎㅎ 

ㄹ",1,0
20416,보통,3점,2019-02-26,10:43:49,39,"아직 더먹어봐야할거같어요!!
효과가있었음 좋겠네욤",1,0
20417,만족,5점,2019-02-26,10:43:49,54,열심히 먹고 잇구 후기도 짱짱,1,0
20418,만족,5점,2019-02-26,10:43:49,27,두번쩨인대 너무 좋더라구요~,1,0
20419,만족,5점,2019-02-26,10:43:49,12,"배송 빠르고 약이 먹기 편해서 좋아요! 
4주치 먹어보고 더 주문할지 고민해야겠어요",1,0
20420,보통,3점,2019-02-26,10:43:49,7,3일밖에 안되서 잘모르겟지만 나쁘진않아요,1,0
20421,만족,5점,2019-02-26,10:43:03,4,피부 맨드맨들 해지네요,1,0
20422,보통,3점,2019-02-26,10:43:03,10,좋아요 또 구매하려그요!!,1,0
20423,만족,5점,2019-02-26,10:43:03,20,"또 재구매해서 먹습니다, 처음 먹었을때처럼 효과가 있었으면 좋겠어용",1,0
20424,보통,3점,2019-02-26,10:41:24,34,변화는 없습니다 솔직하게..,1,0
20425,보통,3점,2019-02-26,10:41:24,56,정말 효과 있었으면 좋겠네요~~!!!!,1,0
20426,만족,5점,2019-02-26,10:41:24,42,"액티블리는 효과좋아서 두번째 주문했고 라이틀리는 처음인데 효과있겠죠?ㅜㅜ
일단 목넘김은 좋네요~",1,0
20427,보통,3점,2019-02-26,10:40:03,26,한봉지씩 되어있고 알약 크기작아 먹기편해요~,1,0
20428,만족,5점,2019-02-26,10:40:03,16,"한팩씩 소포장 되어있어서 먹기 간편하고
디자인도 이뻐서 사무실 책상위에 올려놓기도 좋네요~^^
화장실 가서도 스무쓰하게 후후",1,0
20429,보통,3점,2019-02-26,10:40:03,17,꾸준히 먹으니 정말 효과있고 배송진짜 빨라요~!!!!,1,0
20430,만족,5점,2019-02-26,10:40:03,11,효과 기대해 볼게요.,1,0
20431,만족,5점,2019-02-26,10:39:33,10,먹은지 얼마되지 않았지만 효과 기대해봅니다,1,0
20432,보통,3점,2019-02-26,10:37:07,14,두달째 먹는중이에요,1,0
20433,보통,3점,2019-02-26,10:37:07,20,아직 별 다른걸 느끼진 못하고 있어요~,1,0
20434,만족,5점,2019-02-26,10:31:09,20,들고다니며 복용하기 편해요~꾸준히 먹어볼께요,1,0
20435,만족,5점,2019-02-26,10:31:09,32,먹기 간편해서 좋아요~꾸준히 먹어보려구요,1,0
20436,보통,3점,2019-02-26,10:31:09,13,두번째 구입해서 먹고있어요...피부도 탱탱..손톱도 건강하길 바라는 맘에서 믿고 먹고있어요..,1,0
20437,만족,5점,2019-02-26,10:31:09,25,자알 먹고 잇습니당 감사합니당^^*,1,0
20438,보통,3점,2019-02-26,10:31:09,44,우선먹어봐야 알거같지만 잘먹겠습니다,1,0
20439,보통,3점,2019-02-26,10:26:47,50,확달라진..뭔가의 변화는 사실 많이 못느꼈습니다 대신 피부층이 좀 건강해졌는지 각질이나 화장밀림이 조금 덜한것같은 기분은 느낄수있엉ᆢㄷ^^,1,0
20440,만족,5점,2019-02-26,10:26:47,53,좋아요 좋아요 좋아요ㅐ,1,0
20441,불만족,1점,2019-02-26,10:26:47,89,솔직히 못느끼겠습니다.,1,0
20442,만족,5점,2019-02-26,10:24:59,35,배송굿~!!!!!!!,1,0
20443,만족,5점,2019-02-26,10:24:59,40,배송굿~!!!!!!!,1,0
20444,만족,5점,2019-02-26,10:24:59,30,"늘 사먹는 제 영양제에요
이번에 월급들어오면 또 사야짘ㅋㅋ",1,0
20445,만족,5점,2019-02-26,10:24:59,27,눈에띄게좋아진거같아오정말,1,0
20446,만족,5점,2019-02-26,10:23:09,31,몇달동안 계속 추가 주문해서 먹고있음. 음식을 많이 먹어도 체중이 안늘어나는게 좋음,1,0
20447,만족,5점,2019-02-26,10:23:09,32,"재구매하러왔어요.
영양제먹고 좀 생생해지는거 같아서 감사해요ㅎ",1,0
20448,만족,5점,2019-02-26,10:23:09,32,아직 먹는중인데  ..효과가 있음 좋겠어요,1,0
20449,만족,5점,2019-02-26,10:23:09,22,5일정도 먹었는데 너무 기대됩니다. 손톱이 약해서 걱정인데 이거 먹고 좋은 결과있길 기대합니다.,1,0
20450,만족,5점,2019-02-26,10:23:09,52,효과가 좋아서 한번 더 시킬 생각이에요,1,0
20451,만족,5점,2019-02-26,10:23:09,40,좋아요! 원래 유산균을 잘 챙겨먹지 않았는데 이번에는 두번째 구매해서 계속 먹구 있어요^^,1,0
20452,만족,5점,2019-02-26,09:31:41,38,굿굿 피부에 좋고 연골에도 좋아서 재구매했어요 ㅎ 엄마와 딸이 함께 먹는 영양제예요,1,0
20453,보통,3점,2019-02-26,02:30:32,55,배송이 조금 늦은감이 있긴 하지만 좋긴합니다~,1,0
20454,만족,5점,2019-02-26,02:30:32,62,"하루 먹었는데 4주 꾸준히 먹어보려구요^^
효과있다면 재구매 하겠습니다~~",1,0
20455,보통,3점,2019-02-26,02:30:32,78,어제 받고 처음 먹었는데 아직은 효과는 모르겠구요. 일단 갖고 다니기 편리해서 좋아요. 여러가지 분야별로 돼 있고. 하루한번 챙겨 먹기 딱 좋으네요. 어디 여행이나 출장시 챙겨가기도 좋은듯요.,1,0
20456,만족,5점,2019-02-26,02:28:58,63,콜라겐이 중요하다고 해서 구매해봤어요 나이가 드니깐 꼭 필요한것같아요 알약이라 간편해서 더 좋아요,1,0
20457,만족,5점,2019-02-26,02:28:58,68,대에에박 좋음ㅋㅋ굿,1,0
20458,만족,5점,2019-02-26,02:28:58,74,좋아요! 일주일치 시켰는데 한달치 시켜야할것같아요~,1,0
20459,만족,5점,2019-02-26,02:28:58,69,개별포장이되어있어서 너무 편리했어요,1,0
20460,만족,5점,2019-02-26,02:27:25,86,늘 먹던거 주문 했습니다,1,0
20461,만족,5점,2019-02-26,02:27:25,56,꾸준히 먹으려고 주문하는 제품인데 이제 인기가 많아져서 ㅠ 배송이 좀 늦었지만 그래도 만족해요!,1,0
20462,만족,5점,2019-02-26,02:27:25,68,장활동을 도와주나봐요. 더부룩한게 사라지고 좋네요.,1,0
20463,보통,3점,2019-02-26,02:27:25,55,"사일째먹는중ㅋㅋㅋ
아직까지는 와엄청좋다 이런느낌은못받았지만
꾸준히 먹으면다르겠죵",1,0
20464,만족,5점,2019-02-26,02:27:25,54,배송도빠르고 천연성분이라 마음에 들어요 무엇보다 패키지가 넘넘예뻐요 ㅠㅠㅠ 휴대용으로도 편하고 1주일치샀는데 더 사야될거같아요,1,0
20465,만족,5점,2019-02-26,02:27:25,49,일주일 먹어보고 효과있으면 더 구매하려고 해요 3일 먹었는데 얼굴 건조한 게 좀 괜찮아진것같아요,1,0
20466,보통,3점,2019-02-26,02:26:24,48,아직 얼마 안먹어서 효과는 잘 모르겠지만 꾸준히 먹어보려구요,1,0
20467,만족,5점,2019-02-26,02:26:24,66,두달째 먹는중!!! 진짜 괜찮은 제품 같아요!,1,0
20468,만족,5점,2019-02-26,02:25:07,88,재구매했어요 계속먹어보려고 노력중입니다,1,0
20469,보통,3점,2019-02-26,02:25:07,68,만족합니다.....,1,0
20470,만족,5점,2019-02-26,02:25:07,42,많이기다렸는데ㅜㅜ 꾸준히 먹어볼래요,1,0
20471,보통,3점,2019-02-26,02:25:07,23,피부에 직접적으로 콜라겐을 바르면 흡수가 잘안된다기에 구입해서 복용중입니다,1,0
20472,만족,5점,2019-02-26,02:25:07,15,맛있어요!오러아지나ㅜㅌ,1,0
20473,만족,5점,2019-02-26,02:23:03,16,너무오래걸렷지만 먹기편하고좋아지겠죠~,1,0
20474,보통,3점,2019-02-26,02:23:03,30,여즘 피부화장이 잘먹음,1,0
20475,보통,3점,2019-02-26,02:23:03,40,아직 먹는중이라 모르겠지만 한삼일먹으니 일어날때도 좀 개운하고 화장실도 이상하게 잘감,1,0
20476,만족,5점,2019-02-26,02:23:03,20,먹기편하고 좋습니다,1,0
20477,만족,5점,2019-02-26,02:23:03,21,좋다고 하니 꾸준히 먹어볼께요,1,0
20478,만족,5점,2019-02-26,02:23:03,19,일단믿고쭉 먹어보려구요,1,0
20479,만족,5점,2019-02-26,02:23:03,38,후기대로 좋은것같아요! 12주치 추가 구매했습니다.,1,0
20480,만족,5점,2019-02-26,02:20:39,60,배송빨라서 좋았습니다 한달준 잘챙겨먹고 효과 있움 재주문 할게요,1,0
20481,만족,5점,2019-02-26,02:20:39,43,두번째구매입니다 꾸준히섭취할께요,1,0
20482,만족,5점,2019-02-26,02:20:39,36,꾸준히먹어봐인ㆍ겟어요,1,0
20483,만족,5점,2019-02-26,02:20:39,91,좋습니다. 감사합니다. 번창하시길 바랍니다.,1,0
20484,만족,5점,2019-02-26,02:20:39,39,좋습니다. 감사합니다. 번창하시길 바랍니다.,1,0
20485,만족,5점,2019-02-26,02:20:39,70,좋습니다. 감사합니다. 번창하시길 바랍니다.,1,0
20486,보통,3점,2019-02-26,02:20:39,64,진짜 똥은 잘나오니요,1,0
20487,만족,5점,2019-02-26,02:20:39,28,배송 빠르고 좋아요,1,0
20488,만족,5점,2019-02-26,02:20:39,33,배송 빠르고 좋아요,1,0
20489,만족,5점,2019-02-26,02:20:39,40,개봉전이지만 먹고 후기를 다시 쓸게요,1,0
20490,만족,5점,2019-02-25,11:44:26,71,흠..살이 빠지는 기분. 일단 아무 다른 예민증상 안느껴져 좋음,1,0
20491,보통,3점,2019-02-25,11:30:04,63,4일째 꾸준히 먹고 있는데  믿음을 가지고 먹고 있어요,1,0
20492,보통,3점,2019-02-25,11:30:04,74,효과가 좋다고 해서 사봤어요.,1,0
20493,만족,5점,2019-02-25,11:30:04,56,이건왓전짱  계속이용할듯ㅋ,1,0
20494,만족,5점,2019-02-25,11:30:04,81,이너플리만큼 효과보길 기도합니당,1,0
20495,만족,5점,2019-02-25,11:30:04,76,"이너플리 먹어보고 나머지도 궁금해서 질렀어용 효과가 있길,,,",1,0
20496,보통,3점,2019-02-25,11:10:10,76,"인스타서난리난리
속는셈치고구매.",1,0
20497,만족,5점,2019-02-25,11:10:10,62,효과잇는것같아서 재구매하려구용^^,1,0
20498,보통,3점,2019-02-25,11:10:10,101,오늘받았는데 열심히 먹어서  후기 남길께용^^,1,0
20499,보통,3점,2019-02-25,11:10:10,67,얼마되지 않아서 좋기를 기대합니다,1,0
20500,만족,5점,2019-02-25,11:10:10,65,배송도빠르고 좋아요,1,0
20501,보통,3점,2019-02-25,11:10:10,57,아직 하루먹어서 효과는 잘 모르겠지만 기대하고 있어요 ㅎㅎ 포장이 과대포장인 감이 있지만 그래도 하루에 한포씩 챙겨먹기엔 좋은 것 같아요,1,0
20502,보통,3점,2019-02-25,11:10:10,48,자주 품절되지만 3개월째 꾸준히 먹는 제품!,1,0
20503,보통,3점,2019-02-25,10:06:57,57,피부가 너무 건조해서 반신반의한채로 사보았는데 탱탱하고 광이 나는게 느껴져요!,1,0
20504,만족,5점,2019-02-25,10:06:57,63,fdsatrwrewqrewr,1,0
20505,보통,3점,2019-02-25,10:06:57,51,효과있다니 한번 잘 먹어 볼께요,1,0
20506,보통,3점,2019-02-25,10:00:44,64,"열심히 먹고 있어요 
예쁘게 건강해지고 싶어요 ㅎㅎ",1,0
20507,보통,3점,2019-02-25,10:00:44,48,피부가 뻑뻑하지 않은 느낌,1,0
20508,보통,3점,2019-02-25,10:00:44,39,"아직 먹어보고잇는중이라 눈에띄는 효과는 모르겠지만 한달간 먹어보면 변화가있겠죠ㅋ
근데 포장이 정말 과대포장같아요
몇달분에따라 다른 포장으로 해도 될듯합니다",1,0
20509,만족,5점,2019-02-25,09:56:12,41,아침마다 챙겨먹고있어요~~,1,0
20510,만족,5점,2019-02-25,09:56:12,44,일주일분 먼저 먹어보고 한달치 또 구매했어요 먹기도 편하고 질염에 효과있다고 해서 꾸준히 먹으려구요,1,0
20511,보통,3점,2019-02-25,09:56:12,40,배송은느렸고 아직 일주일밖에안먹어봐서 효과는더 지켜봐야겟네영,1,0
20512,보통,3점,2019-02-25,09:51:09,40,"배송은 좀 늦었어요. 만족도는 먹어봐야 알겠지만, 아직은 잘 모르겠어요 효과가 있음 좋겠네요",1,0
20513,만족,5점,2019-02-25,09:51:09,33,꾸준히 먹는 제품이에요 냉이 좀 줄은듯한 느낌이에요 항상 스트레스때문에 냉이 평쇼에도 많이 나왔는데 요즘은 많이 줄었어요,1,0
20514,만족,5점,2019-02-25,09:51:09,54,뭔가조아요조아조아조아,1,0
20515,만족,5점,2019-02-25,09:51:09,25,하루한번이라 꾸준히 먹기 편할듯해요,1,0
20516,만족,5점,2019-02-25,09:51:09,26,끼야 좋습니다 편하고,1,0
20517,불만족,1점,2019-02-25,09:46:47,24,배송이 너무 늦네요,1,0
20518,만족,5점,2019-02-25,09:46:47,30,알약크기 넘 좋아요  다른 약 먹으면 항상 목에 걸렸는데 이건 그런게 없네요,1,0
20519,만족,5점,2019-02-25,09:43:56,56,비타민먹고 있는데 몸이 가벼운 느낌이랄까 아직 거 먹어봐야함,1,0
20520,만족,5점,2019-02-25,02:54:24,57,피부가 건조해서 사봤는데 좋은것같아요~ 기대중입니닷,1,0
20521,만족,5점,2019-02-25,02:54:24,65,알약이라서 먹기편하고 파우치포장되어서 휴대하기 편해요,1,0
20522,만족,5점,2019-02-25,02:54:24,55,아직 조금 밖에 안먹었지만 좋을거 같아요,1,0
20523,만족,5점,2019-02-25,02:54:24,39,진짜 이것 땜인지 여하튼 먹고 담날 피부가 약간 좋아진 느낌이에요 ㅋㅋㅋ,1,0
20524,보통,3점,2019-02-25,02:54:24,39,아직 먹어보진않았는데 괜찮겠죠~,1,0
20525,만족,5점,2019-02-25,02:53:19,23,피부가 좋아지는것 같아요,1,0
20526,보통,3점,2019-02-25,02:53:19,41,받기는 했는데 아직 뭔가좀...,1,0
20527,보통,3점,2019-02-25,02:53:19,65,아직 먹은지 3일밖에 안됬는데 꾸준히 먹어봐야알것같네요,1,0
20528,불만족,1점,2019-02-25,02:53:19,79,똥만잘나옴.매우아쉽습니다.ㅠ,1,0
20529,보통,3점,2019-02-25,02:52:27,60,좋아지길바래요 좋아지길바래요,1,0
20530,불만족,1점,2019-02-25,02:52:27,75,한달 먹어봤는데 효과는 못봤네요,1,0
20531,보통,3점,2019-02-25,02:51:17,56,솔직히 잘모르겠지만...위안삼아 먹는ㅋㅋ,1,0
20532,보통,3점,2019-02-25,02:51:17,47,기존에 먹던 유산균이 있으나 후기가 좋아서 바꿔봤습니다. 아직 큰 효과는 없지만 안좋은 부분도 없어서 계속 지켜보는 중입니다~,1,0
20533,만족,5점,2019-02-25,02:51:17,38,재구매할껍니다 좋아요,1,0
20534,만족,5점,2019-02-25,02:50:45,57,먹다보니 절대못끊겠네요 롭스 아무리돌아다녀도 라이틀리랑 머더라 암튼 라인중 2개밖에 판매안하고 이너플리는 안팔데요  배송이너무 느린것말고는 잘먹고있어요,1,0
20535,만족,5점,2019-02-25,02:50:45,44,하루하루 챙겨먹기 좋아요,1,0
20536,만족,5점,2019-02-25,02:50:45,49,와이존이 클린해졌어요,1,0
20537,불만족,1점,2019-02-25,02:49:36,23,일주일치라서 그런가 효과는없는듯,1,0
20538,만족,5점,2019-02-25,02:49:36,23,굿!!!!!!!!!,1,0
20539,만족,5점,2019-02-25,02:49:36,39,좋아여!!!!!!!,1,0
20540,보통,3점,2019-02-25,02:49:36,40,"주문양이 요즘 많은시 배송까지 생개보다 시간이 좀 걸렸어요.
그라고 유산균은 효과가 있는거 같긴한데 다이어트보조제는 그닥...",1,0
20541,만족,5점,2019-02-25,02:48:48,40,좋아융 간편해서 먹기두 좋네영,1,0
20542,만족,5점,2019-02-25,02:48:48,25,배송 삼일전에받고 먹는중인데 좋은 효과 기대합니다☺️,1,0
20543,만족,5점,2019-02-25,02:48:48,30,한번 구매해보고  좋아서 또..시킵니다^^,1,0
20544,보통,3점,2019-02-25,02:48:48,19,피부가 너무 부드러워졌어요 ㅎㅎ,1,0
20545,만족,5점,2019-02-25,02:47:59,16,빠른배송 감사 합니다. 좋은 효과 있겠찌요 ?ㅋ,1,0
